id, masv_tham so dau, masv, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2, tinhtrang, diachi_tinhtp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15492, '18,729FDC18XPvAibaEXe8v/8WpHvRKTsQqQbbrEjrm, '2000',1, '?ìng Nai', 'MTCL2018.1', 'KTMT', 'CLC',13, 'D520214',1, 'Th‡nh phë BiÍn Ho‡',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15493, '18,4A88D42DXPvAibaEXe8v/8WpHvRKTge5xdUQJ9zl, '2000',1, 'Qu?ng Ng„i', 'PMCL2018.1', 'CNPM', 'CLC',13, 'D480103',1, 'Tânh Qu?ng Ng„i',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15495, '18,83CCD22AXPvAibaEXe8v/8WpHvRKToCJxZIYh33W, '2000',1, 'BÏnh Thu?n', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Tânh BÏnh Thu?n',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15496, '18,6FE35E00XPvAibaEXe8v/8WpHvRKTgSjUV5qEY57, '2000',1, 'BÏnh Thu?n', 'KHCL2018.1', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh BÏnh Thu?n',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15497, '18,77E40C20XPvAibaEXe8v/8WpHvRKThWdYJQP1dS2, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'KHTN2018', 'KHMT', 'CNTN',13, 'D480101',1, Khu ëÙ thã sinh th·i', tr∆∞·ªùng M·∫ßm non 20.10, qu·∫≠n H·∫£i Ch√¢u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15498, '18,C5FDD4E0XPvAibaEXe8v/8WpHvRKTnx1Y516/RxX, '2000',1, 'Kon Tum', 'KHCL2018.1', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh Kon Tum',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15499, '18,FB4F293FXPvAibaEXe8v/8WpHvRKTvyHCYwzJeTn, '1999',1, 'V?nh Ph˙c', 'KHDL2018', 'KTTT', 'CQUI',13, '7480201_KHDL',1, 'Tânh V?nh Ph˙c',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15500, '18,AB4357B7XPvAibaEXe8v/8WpHvRKTuV9iKcx3ZTY, '2000',1, 'Th·i BÏnh', 'KHCL2018.1', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh Th·i BÏnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15501, '18,342D2473XPvAibaEXe8v/8WpHvRKTk+Vu5yDdiIB, '2000',1, 'BÏnh D??ng', 'KHCL2018.2', 'KHMT', 'CLC',13, 'D480101',4, 'Tânh BÏnh D??ng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502, '18,1FF1D5ACXPvAibaEXe8v/8WpHvRKTsv/a8FArg76, '2000',0, '??k L?k', 'MTCL2018.1', 'KTMT', 'CLC',13, 'D520214',1, 'Tânh ??k NÙng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15503, '18,213BEAC3XPvAibaEXe8v/8WpHvRKTq9OOVFpVGTs, '2000',0, 'BÏnh Ph?õc', 'ATTT2018', 'MMT&TT', 'CQUI',13, 'D480299',1, 'Huyán Lôc Ninh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15504, '18,9846AB0CXPvAibaEXe8v/8WpHvRKThxAwSY6YbTM, '2000',0, 'Th‡nh phë Hì ChÌ Minh', 'CTTT2018', 'HTTT', 'CTTT',13, 'D480104',1, 'Qu?n 12',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15506, '18,674BBEB7XPvAibaEXe8v/8WpHvRKTq4GeiYpihhU, '2000',1, 'B?c Ninh', 'MMCL2018.1', 'MMT&TT', 'CLC',13, '7480102',1, 'Ph??ng Ph˙ T‚n', TP Th·ªß D·∫ßu 1, B√¨nh D∆∞∆°ng', B√¨nh D∆∞∆°ng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15507, '18,B4E6F0ABXPvAibaEXe8v/8WpHvRKTi1E9ss9gfxP, '2000',1, 'B?n Tre', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Tânh B?n Tre', huy·ªán Th·∫°nh Ph√∫, t·ªânh B·∫øn Tre.',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15508, '18,AA61EAA7XPvAibaEXe8v/8WpHvRKTmEq2XheWFDS, '2000',1, 'Qu?ng Ng„i', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Tânh Qu?ng Ng„i',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15509, '18,6301934FXPvAibaEXe8v/8WpHvRKTvHP5eX39McD, '2000',1, 'Qu?ng Nam', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Tânh Qu?ng Nam',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15510, '18,A2EF06A0XPvAibaEXe8v/8WpHvRKTqa0YTf6fZMQ, '2000',1, 'Qu?ng Ng„i', 'MMCL2018.1', 'MMT&TT', 'CLC',13, '7480102',1, 'Huyán L˝ S?n',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15512, '18,30269162XPvAibaEXe8v/8WpHvRKTugxGBJYoMEg, '2000',1, '??k L?k', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15513, '18,A4A492C3XPvAibaEXe8v/8WpHvRKTuO5XUQx4p3c, '2000',0, 'Th‡nh phë Hì ChÌ Minh', 'KHCL2018.1', 'KHMT', 'CLC',13, 'D480101',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15514, '18,3538112AXPvAibaEXe8v/8WpHvRKTkR5ruViFUUr, '2000',0, 'Kh·nh HÚa', 'TMƒêT2018', 'HTTT', 'CQUI',13, 'D52480104',1, 'Tânh Kh·nh HÚa',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15516, '18,9A9F710BXPvAibaEXe8v/8WpHvRKTjR5I4pA8GdO, '2000',1, 'KonTum', 'KTMT2018', 'KTMT', 'CQUI',13, 'D520214',5, 'Tânh Kon Tum',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15517, '18,F054F17EXPvAibaEXe8v/8WpHvRKTl+PX3Kc1aBU, '1996',1, 'BÏnh ?ãnh', 'KTMT2018', 'KTMT', 'CQUI',13, 'D520214',4, 'Tânh BÏnh ?ãnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15518, '18,2D4D5C96XPvAibaEXe8v/8WpHvRKTumTFCN2F+D8, '2000',0, 'H‡ T?nh', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Tânh H‡ T?nh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15519, '18,F6505852XPvAibaEXe8v/8WpHvRKTi0vrjstfH4e, '2000',0, '?ìng Nai', 'KHDL2018', 'KTTT', 'CQUI',13, '7480201_KHDL',4, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15520, '18,20DAE338XPvAibaEXe8v/8WpHvRKTsF0nu4GE6Hj, '2000',1, 'BÏnh ?ãnh', 'CTTT2018', 'HTTT', 'CTTT',13, 'D480104',1, 'Tânh BÏnh ?ãnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15521, '18,8DE1ED3CXPvAibaEXe8v/8WpHvRKTi01aLV1whFM, '2000',1, '??k L?k', 'KHDL2018', 'KTTT', 'CQUI',13, '7480201_KHDL',1, 'Tânh BÏnh D??ng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15522, '18,26BF4A85XPvAibaEXe8v/8WpHvRKTqYKI/N/hxdw, '2000',1, 'Gia Lai', 'PMCL2018.1', 'CNPM', 'CLC',13, 'D480103',1, 'Tânh Gia Lai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15523, '18,6355E092XPvAibaEXe8v/8WpHvRKTsbZ+XOkZ/tr, '2000',1, '??k L?k', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Tânh ??k L?k', T·ªânh ƒê·∫Øk L·∫Øk',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15524, '18,CA7B1C62XPvAibaEXe8v/8WpHvRKTkHoV3fiuxWo, '2000',1, 'Ninh BÏnh', 'MMCL2018.1', 'MMT&TT', 'CLC',13, '7480102',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15525, '18,D4A1FC2CXPvAibaEXe8v/8WpHvRKTh3sFIzTho4i, '2000',1, '??k L?k', 'HTTT2018', 'HTTT', 'CQUI',13, 'D480104',1, 'Tânh ??k NÙng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15526, '18,1B3CEFCFXPvAibaEXe8v/8WpHvRKTpyJEo9cWt5Y, '2000',1, 'Qu?ng Ng„i', 'ATTT2018', 'MMT&TT', 'CQUI',13, 'D480299',1, 'Tânh Qu?ng Ng„i',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15527, '18,1AC13266XPvAibaEXe8v/8WpHvRKTgbQkaG30lYT, '2000',1, '?ìng Nai', 'ATCL2018.1', 'MMT&TT', 'CLC',13, 'D480299',1, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15528, '18,FEAD298EXPvAibaEXe8v/8WpHvRKTpKbhTyI5EHj, '2000',1, 'L‚m ?ìng', 'KHCL2018.1', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15529, '18,ED2C1BF8XPvAibaEXe8v/8WpHvRKTsbH4/RPaSaL, '2000',1, 'T‚y Ninh', 'HTCL2018.1', 'HTTT', 'CLC',13, 'D480104',1, Khu phë 6',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15530, '18,61B5D664XPvAibaEXe8v/8WpHvRKTnf4H6UEjvwp, '2000',1, 'Gia Lai', 'KHMT2018', 'KHMT', 'CQUI',13, 'D480101',1, 'Huyán KrÙng Pa',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15531, '18,8A639A91XPvAibaEXe8v/8WpHvRKTgc5Kz8fLx7L, '2000',1, 'Ph˙ YÍn', 'MMCL2018.1', 'MMT&TT', 'CLC',13, '7480102',1, 'Tânh Ph˙ YÍn',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15532, '18,6F675799XPvAibaEXe8v/8WpHvRKTgQ+ZD++4ARi, '2000',1, 'BÏnh Ph?õc', 'HTCL2018.1', 'HTTT', 'CLC',13, 'D480104',1, 'Thã x„ ?ìng Xo‡i',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15533, '18,DBFBDDFEXPvAibaEXe8v/8WpHvRKTtIVwoePu41S, '2000',1, 'V?nh Long', 'PMCL2018.1', 'CNPM', 'CLC',13, 'D480103',1, 'Tânh B?n Tre', t·ªânh B·∫øn Tre',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15534, '18,F86CA9D2XPvAibaEXe8v/8WpHvRKTgj42A8JMDBk, '2000',1, 'H‡ T?nh', 'HTCL2018.1', 'HTTT', 'CLC',13, 'D480104',1, 'Tânh H‡ T?nh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15535, '18,D3385C0CXPvAibaEXe8v/8WpHvRKTrQKQa2N4J0s, '2000',1, 'Qu?ng BÏnh', 'HTTT2018', 'HTTT', 'CQUI',13, 'D480104',1, 'Huyán C? Chi',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15536, '18,FEAB041CXPvAibaEXe8v/8WpHvRKTm5Ek4FaPxTT, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'PMCL2018.1', 'CNPM', 'CLC',13, 'D480103',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15538, '18,D89A62BCXPvAibaEXe8v/8WpHvRKTi9nBwHdBsPL, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'PMCL2018.1', 'CNPM', 'CLC',13, 'D480103',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15539, '18,546FC5B7XPvAibaEXe8v/8WpHvRKTtBU3U8AXyiF, '2000',1, 'Qu?ng Trã', 'ATTN2018', 'MMT&TT', 'KSTN',13, 'D480299',1, 'Tânh Qu?ng Trã',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15541, '18,09CED8DCXPvAibaEXe8v/8WpHvRKTqndq0nfkOaI, '2000',1, 'Qu?ng Trã', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Huyán Triáu Phong',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15542, '18,8BDE3EC8XPvAibaEXe8v/8WpHvRKTp6Wl623iqLK, '2000',1, 'H‡ T?nh', 'KHCL2018.1', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh H‡ T?nh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15543, '18,EFCD4CEBXPvAibaEXe8v/8WpHvRKTgJw2OzosR94, '2000',1, '?ìng Nai', 'TMƒêT2018', 'HTTT', 'CQUI',13, 'D52480104',1, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15544, '18,79FE780FXPvAibaEXe8v/8WpHvRKTvRVSujX+XNh, '2000',1, 'L‚m ?ìng', 'MMCL2018.1', 'MMT&TT', 'CLC',13, '7480102',1, 'Tânh L‚m ?ìng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15545, '18,F07B9D6DXPvAibaEXe8v/8WpHvRKTt50LiA22Pa/, '2000',1, '??k L?k', 'ATTT2018', 'MMT&TT', 'CQUI',13, 'D480299',1, 'Thã tr?n KrÙng NÉng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15546, '18,EF23135FXPvAibaEXe8v/8WpHvRKTn1JFWVumtWS, '2000',1, 'BiÄnh ?i?nh', 'TMƒêT2018', 'HTTT', 'CQUI',13, 'D52480104',1, 'Tânh BÏnh ?ãnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15547, '18,5F25C58BXPvAibaEXe8v/8WpHvRKTtiZXL+I58v2, '2000',1, '??k L?k', 'MMTT2018', 'MMT&TT', 'CQUI',13, '7480102',5, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15548, '18,64991740XPvAibaEXe8v/8WpHvRKTnBDaZIB9gNF, '2000',1, 'B‡ Rãa - V?ng T‡u', 'MTCL2018.1', 'KTMT', 'CLC',13, 'D520214',1, 'Tânh B‡ Rãa - V?ng T‡u',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15549, '18,147EAD30XPvAibaEXe8v/8WpHvRKTicGcG9FDRjv, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'MTCL2018.1', 'KTMT', 'CLC',13, 'D520214',5, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15550, '18,F192567BXPvAibaEXe8v/8WpHvRKTkP9xq4pPYss, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'ATCL2018.1', 'MMT&TT', 'CLC',13, 'D480299',1, 'ph??ng 4',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15551, '18,F9303484XPvAibaEXe8v/8WpHvRKTrWZm5W2lupy, '2000',1, 'Qu?ng BÏnh', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Th‡nh phë ?ìng Hõi',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15553, '18,892D4291XPvAibaEXe8v/8WpHvRKTl1X1GDyNouK, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Huyán C?n Gi?',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15554, '18,506019D4XPvAibaEXe8v/8WpHvRKToN0wsH5QRsY, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'ATCL2018.1', 'MMT&TT', 'CLC',13, 'D480299',1, 'Tânh Long An',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15555, '18,D9D78AD6XPvAibaEXe8v/8WpHvRKTni1VgAYs/mh, '2000',1, 'Nghá An', 'ATCL2018.1', 'MMT&TT', 'CLC',13, 'D480299',6, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15556, '18,5F32A116XPvAibaEXe8v/8WpHvRKToQZ4Y9IR3vV, '2000',1, 'B‡ Rãa - V?ng T‡u', 'MMCL2018.1', 'MMT&TT', 'CLC',13, '7480102',1, 'Tânh B‡ Rãa - V?ng T‡u',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15557, '18,5DCE3DF1XPvAibaEXe8v/8WpHvRKTtgGWBJ2KGTP, '2000',1, 'B‡ Rãa - V?ng T‡u', 'MMTT2018', 'MMT&TT', 'CQUI',13, '7480102',1, 'Th‡nh phë B‡ Rãa', t·ªânh B√† R·ªãa- V≈©ng T√†u.',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15558, '18,5BDF2DE1XPvAibaEXe8v/8WpHvRKTiCoJHsB87Su, '2000',1, 'Qu?ng Nam', 'MMTT2018', 'MMT&TT', 'CQUI',13, '7480102',1, 'Tânh Qu?ng Nam',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15559, '18,CF6F0859XPvAibaEXe8v/8WpHvRKTqB/213PZVja, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'MMTT2018', 'MMT&TT', 'CQUI',13, '7480102',1, 'Th‡nh phë Hì ChÌ Minh', huy·ªán C·ªß Chi, Tp.H·ªì Ch√≠ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15560, '18,FCD0EFCAXPvAibaEXe8v/8WpHvRKTgEtzQ+EDJZd, '2000',1, 'B‡ Rãa - V?ng T‡u', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Tânh B‡ Rãa - V?ng T‡u',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15561, '18,243D614BXPvAibaEXe8v/8WpHvRKTnW3ziyEssr+, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'HTTT2018', 'HTTT', 'CQUI',13, 'D480104',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15562, '18,99ACE56FXPvAibaEXe8v/8WpHvRKTmoXF5FKEIU5, '2000',1, '?ìng Nai', 'KHDL2018', 'KTTT', 'CQUI',13, '7480201_KHDL',1, 'Tânh ?ìng Nai',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15563, '18,8424BD38XPvAibaEXe8v/8WpHvRKTrDiNSMP7ZQJ, '2000',1, 'B‡ Rãa - V?ng T‡u', 'KHCL2018.1', 'KHMT', 'CLC',13, 'D480101',1, 'Tânh B‡ Rãa - V?ng T‡u',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15564, '18,52180482XPvAibaEXe8v/8WpHvRKTr6OqlLkhg2D, '2000',1, 'Th?a ThiÍn Hu?', 'KHDL2018', 'KTTT', 'CQUI',13, '7480201_KHDL',1, 'Tânh Th?a ThiÍn Hu?',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15567, '18,DBA43E7CXPvAibaEXe8v/8WpHvRKTmNdrD4aGoRr, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'KHTN2018', 'KHMT', 'CNTN',13, 'D480101',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15568, '18,36529522XPvAibaEXe8v/8WpHvRKTq+ix7yNtB78, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15569, '18,A1487782XPvAibaEXe8v/8WpHvRKTsBGojRnGN0S, '2000',1, 'BiÄnh D??ng', 'CNCL2018.1', 'KTTT', 'CLC',13, '7480201_CLCN',5, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15570, '18,7922F1DDXPvAibaEXe8v/8WpHvRKThdohs3jOlnp, '2000',1, '??k L?k', 'HTCL2018.1', 'HTTT', 'CLC',13, 'D480104',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15571, '18,1C44F7D8XPvAibaEXe8v/8WpHvRKTvFB4613Gi4s, '2000',1, 'Kh·nh HÚa', 'ATTT2018', 'MMT&TT', 'CQUI',13, 'D480299',1, 'Huyán DiÍn Kh·nh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15572, '18,13C3561FXPvAibaEXe8v/8WpHvRKTu0rx0xH248r, '2000',1, '?ìng Th·p', 'PMCL2018.1', 'CNPM', 'CLC',13, 'D480103',1, 'Huyán Lai Vung',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15573, '18,2D353978XPvAibaEXe8v/8WpHvRKTo2DrYTgtS68, '2000',1, 'B‡ Rãa - V?ng T‡u', 'PMCL2018.1', 'CNPM', 'CLC',13, 'D480103',1, 'Tânh B‡ Rãa - V?ng T‡u',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15574, '18,08E18DCDXPvAibaEXe8v/8WpHvRKTkIHnKEN5T1Z, '2000',1, 'Ti?n Giang', 'CNTT2018', 'KTTT', 'CQUI',13, 'D480201',1, 'Tânh Ti?n Giang', ·ªü tr∆∞·ªùng m·∫ßm non H√πng V∆∞∆°ng, ph∆∞·ªùng 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15575, '18,20973230XPvAibaEXe8v/8WpHvRKTn0W5uS8olvF, '2000',1, '??k L?k', 'MTCL2018.1', 'KTMT', 'CLC',13, 'D520214',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15577, '18,4C1C3937XPvAibaEXe8v/8WpHvRKTobzoAre4Eiq, '2000',1, 'B?n Tre', 'CNCL2018.1', 'KTTT', 'CLC',13, '7480201_CLCN',5, 'Tânh B?n Tre',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15578, '18,5C6ADE20XPvAibaEXe8v/8WpHvRKTiQfA2tMKQim, '2000',1, '??k L?k', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15579, '18,94CF6FC0XPvAibaEXe8v/8WpHvRKTolz6hTZyhxG, '2000',1, 'Qu?ng BÏnh', 'ATCL2018.1', 'MMT&TT', 'CLC',13, 'D480299',1, 'Tânh Qu?ng BÏnh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15580, '18,B21556D2XPvAibaEXe8v/8WpHvRKTlUQO5YdyNj2, '2000',1, '??k L?k', 'MTCL2018.1', 'KTMT', 'CLC',13, 'D520214',5, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15581, '18,841AB9FEXPvAibaEXe8v/8WpHvRKTgDV11OdxbuS, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'MTCL2018.1', 'KTMT', 'CLC',13, 'D520214',1, 'X„ Thián TrÌ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15583, '18,EE1CC656XPvAibaEXe8v/8WpHvRKTg4sFo5iBxsQ, '2000',1, 'Th‡nh phë Hì ChÌ Minh', 'CNCL2018.1', 'KTTT', 'CLC',13, '7480201_CLCN',1, 'Th‡nh phë Hì ChÌ Minh',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15584, '18,D4B3C569XPvAibaEXe8v/8WpHvRKTst9vcSF5MxW, '2000',1, '??k L?k', 'KTPM2018', 'CNPM', 'CQUI',13, 'D480103',1, 'Tânh ??k L?k',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
